"","nivel","transparencia","faltante","turbidez","deficiente","impura"
"607",748,0.021,2,0,FALSE,FALSE
"608",744,0.074,6,8,TRUE,FALSE
"609",748,0.036,2,0,FALSE,FALSE
"610",752,0.035,0,0,FALSE,FALSE
"611",750,0.005,0,0,FALSE,FALSE
"612",756,0.075,0,8,FALSE,FALSE
"613",745,0.041,5,0,TRUE,FALSE
"614",759,0.064,0,1,FALSE,FALSE
"615",754,0.072,0,8,FALSE,FALSE
"616",752,0.046,0,0,FALSE,FALSE
"617",754,0.055,0,0,FALSE,FALSE
"618",747,0.068,3,8,FALSE,FALSE
"619",746,0.018,4,0,FALSE,FALSE
"620",752,0.075,0,8,FALSE,FALSE
"621",753,0.003,0,0,FALSE,FALSE
"622",754,0.013,0,0,FALSE,FALSE
"623",740,0.063,10,1,TRUE,FALSE
"624",746,0.019,4,0,FALSE,FALSE
"625",757,0.006,0,0,FALSE,FALSE
"626",745,0.044,5,0,FALSE,FALSE
"627",748,0.051,2,0,FALSE,FALSE
"628",754,0.015,0,0,FALSE,FALSE
"629",749,0.074,1,8,FALSE,FALSE
"630",746,0.022,4,0,FALSE,FALSE
"631",746,0.009,4,0,FALSE,FALSE
"632",753,0.007,0,0,FALSE,FALSE
"633",741,0.028,9,0,TRUE,FALSE
"634",753,0.058,0,1,FALSE,FALSE
"635",763,0.066,0,8,FALSE,FALSE
"636",747,0.024,3,0,FALSE,FALSE
"637",748,0.072,2,8,FALSE,FALSE
"638",761,0.047,0,0,FALSE,FALSE
"639",753,0.031,0,0,FALSE,FALSE
"640",746,0.059,4,1,FALSE,FALSE
"641",759,0.045,0,0,FALSE,FALSE
"642",747,0.006,3,0,FALSE,FALSE
"643",752,0.081,0,27,FALSE,TRUE
"644",744,0.037,6,0,TRUE,FALSE
"645",743,0.031,7,0,TRUE,FALSE
"646",752,0,0,0,FALSE,FALSE
"647",743,0.039,7,0,TRUE,FALSE
"648",762,0.003,0,0,FALSE,FALSE
"649",738,0.059,12,1,TRUE,FALSE
"650",750,0.031,0,0,FALSE,FALSE
"651",744,0.059,6,1,TRUE,FALSE
"652",745,0.004,5,0,FALSE,FALSE
"653",755,0.004,0,0,FALSE,FALSE
"654",745,0.049,5,0,FALSE,FALSE
"655",759,0.07,0,8,FALSE,FALSE
"656",753,0.064,0,1,FALSE,FALSE
"657",747,0.006,3,0,FALSE,FALSE
"658",744,0.066,6,8,TRUE,FALSE
"659",754,0.053,0,0,FALSE,FALSE
"660",755,0.079,0,27,FALSE,FALSE
"661",744,0.033,6,0,TRUE,FALSE
"662",747,0.043,3,0,FALSE,FALSE
"663",743,0.026,7,0,TRUE,FALSE
"664",748,0.076,2,27,FALSE,FALSE
"665",742,0.028,8,0,TRUE,FALSE
"666",749,0.041,1,0,FALSE,FALSE
"667",755,0.064,0,1,FALSE,FALSE
"668",749,0.067,1,8,FALSE,FALSE
"669",754,0.046,0,0,FALSE,FALSE
"670",755,0.031,0,0,FALSE,FALSE
"671",743,0.033,7,0,TRUE,FALSE
"672",741,0.034,9,0,TRUE,FALSE
"673",753,0.048,0,0,FALSE,FALSE
"674",746,0.023,4,0,FALSE,FALSE
"675",756,0.04,0,0,FALSE,FALSE
"676",753,0.038,0,0,FALSE,FALSE
"677",741,0.029,9,0,TRUE,FALSE
"678",748,0.028,2,0,FALSE,FALSE
"679",754,0.026,0,0,FALSE,FALSE
"680",750,0.005,0,0,FALSE,FALSE
"681",751,0.066,0,8,FALSE,FALSE
"682",731,0.025,19,0,TRUE,FALSE
"683",751,0.071,0,8,FALSE,FALSE
"684",740,0.075,10,27,TRUE,FALSE
"685",751,0.021,0,0,FALSE,FALSE
"686",742,0.076,8,27,TRUE,FALSE
"687",750,0.027,0,0,FALSE,FALSE
"688",747,0.008,3,0,FALSE,FALSE
"689",746,0.081,4,27,FALSE,TRUE
"690",744,0.003,6,0,TRUE,FALSE
"691",748,0.047,2,0,FALSE,FALSE
"692",748,0.049,2,0,FALSE,FALSE
"693",745,0.001,5,0,TRUE,FALSE
"694",752,0.081,0,27,FALSE,TRUE
"695",766,0.063,0,1,FALSE,FALSE
"696",744,0.046,6,0,TRUE,FALSE
"697",738,0.041,12,0,TRUE,FALSE
"698",748,0.019,2,0,FALSE,FALSE
"699",743,0.005,7,0,TRUE,FALSE
"700",751,0.059,0,1,FALSE,FALSE
"701",749,0.05,1,0,FALSE,FALSE
"702",748,0.081,2,27,FALSE,TRUE
"703",746,0.052,4,0,FALSE,FALSE
"704",746,0.072,4,8,FALSE,FALSE
"705",750,0.046,0,0,FALSE,FALSE
"706",750,0.081,0,27,FALSE,TRUE
"707",741,0.054,9,0,TRUE,FALSE
"708",752,0.081,0,27,FALSE,TRUE
"709",745,0.058,5,1,TRUE,FALSE
"710",745,0.078,5,27,TRUE,FALSE
"711",747,0.007,3,0,FALSE,FALSE
"712",739,0.069,11,8,TRUE,FALSE
"713",745,0.026,5,0,FALSE,FALSE
"714",748,0.011,2,0,FALSE,FALSE
"715",745,0.025,5,0,FALSE,FALSE
"716",747,0.031,3,0,FALSE,FALSE
"717",757,0.059,0,1,FALSE,FALSE
"718",742,0.081,8,27,TRUE,TRUE
"719",745,0.034,5,0,TRUE,FALSE
"720",742,0.026,8,0,TRUE,FALSE
"721",758,0.017,0,0,FALSE,FALSE
"722",755,0.051,0,0,FALSE,FALSE
"723",748,0.022,2,0,FALSE,FALSE
"724",743,0.049,7,0,TRUE,FALSE
"725",750,0.06,0,1,FALSE,FALSE
"726",742,0.029,8,0,TRUE,FALSE
"727",745,0.013,5,0,FALSE,FALSE
"728",752,0.01,0,0,FALSE,FALSE
"729",757,0.025,0,0,FALSE,FALSE
"730",758,0.042,0,0,FALSE,FALSE
"731",759,0.044,0,0,FALSE,FALSE
"732",759,0.059,0,1,FALSE,FALSE
"733",747,0.073,3,8,FALSE,FALSE
"734",750,0.073,0,8,FALSE,FALSE
"735",748,0.002,2,0,FALSE,FALSE
"736",748,0.012,2,0,FALSE,FALSE
"737",743,0.009,7,0,TRUE,FALSE
"738",745,0.038,5,0,TRUE,FALSE
"739",750,0.08,0,27,FALSE,FALSE
"740",757,0.08,0,27,FALSE,TRUE
"741",741,0.079,9,27,TRUE,FALSE
"742",752,0.062,0,1,FALSE,FALSE
"743",746,0.06,4,1,FALSE,FALSE
"744",751,0.01,0,0,FALSE,FALSE
"745",754,0.03,0,0,FALSE,FALSE
"746",746,0.012,4,0,FALSE,FALSE
"747",747,0.068,3,8,FALSE,FALSE
"748",752,0.039,0,0,FALSE,FALSE
"749",748,0.033,2,0,FALSE,FALSE
"750",747,0.055,3,1,FALSE,FALSE
"751",743,0.022,7,0,TRUE,FALSE
"752",747,0.066,3,8,FALSE,FALSE
"753",751,0.076,0,27,FALSE,FALSE
"754",745,0.056,5,1,FALSE,FALSE
"755",747,0.003,3,0,FALSE,FALSE
"756",739,0.057,11,1,TRUE,FALSE
"757",737,0.067,13,8,TRUE,FALSE
"758",744,0,6,0,TRUE,FALSE
"759",751,0.071,0,8,FALSE,FALSE
"760",745,0.052,5,0,FALSE,FALSE
"761",753,0.075,0,8,FALSE,FALSE
"762",744,0.03,6,0,TRUE,FALSE
"763",748,0.044,2,0,FALSE,FALSE
"764",753,0.009,0,0,FALSE,FALSE
"765",757,0.074,0,8,FALSE,FALSE
"766",756,0.012,0,0,FALSE,FALSE
"767",751,0.002,0,0,FALSE,FALSE
"768",756,0.051,0,0,FALSE,FALSE
"769",754,0.018,0,0,FALSE,FALSE
"770",752,0.064,0,1,FALSE,FALSE
"771",752,0.034,0,0,FALSE,FALSE
"772",749,0.078,1,27,FALSE,FALSE
"773",744,0.052,6,0,TRUE,FALSE
"774",739,0.019,11,0,TRUE,FALSE
"775",761,0.034,0,0,FALSE,FALSE
"776",750,0.026,0,0,FALSE,FALSE
"777",742,0.059,8,1,TRUE,FALSE
"778",749,0.053,1,0,FALSE,FALSE
"779",761,0.062,0,1,FALSE,FALSE
"780",750,0.031,0,0,FALSE,FALSE
"781",746,0.004,4,0,FALSE,FALSE
"782",749,0.058,1,1,FALSE,FALSE
"783",755,0.013,0,0,FALSE,FALSE
"784",751,0.053,0,0,FALSE,FALSE
"785",745,0.044,5,0,FALSE,FALSE
"786",741,0.074,9,8,TRUE,FALSE
"787",757,0.005,0,0,FALSE,FALSE
"788",754,0.024,0,0,FALSE,FALSE
"789",750,0.005,0,0,FALSE,FALSE
"790",739,0.063,11,1,TRUE,FALSE
"791",753,0.016,0,0,FALSE,FALSE
"792",748,0.074,2,8,FALSE,FALSE
"793",748,0.072,2,8,FALSE,FALSE
"794",744,0.033,6,0,TRUE,FALSE
"795",753,0.026,0,0,FALSE,FALSE
"796",745,0.016,5,0,FALSE,FALSE
"797",752,0.039,0,0,FALSE,FALSE
"798",752,0.042,0,0,FALSE,FALSE
"799",761,0.018,0,0,FALSE,FALSE
"800",750,0.025,0,0,FALSE,FALSE
"801",743,0.031,7,0,TRUE,FALSE
"802",738,0.026,12,0,TRUE,FALSE
"803",748,0.027,2,0,FALSE,FALSE
"804",747,0.064,3,1,FALSE,FALSE
"805",764,0.046,0,0,FALSE,FALSE
"806",755,0.083,0,27,FALSE,TRUE
"807",748,0.001,2,0,FALSE,FALSE
"808",746,0.062,4,1,FALSE,FALSE
"809",758,0.052,0,0,FALSE,FALSE
"810",748,0.053,2,0,FALSE,FALSE
"811",746,0.043,4,0,FALSE,FALSE
"812",748,0.01,2,0,FALSE,FALSE
"813",752,0.06,0,1,FALSE,FALSE
"814",747,0.06,3,1,FALSE,FALSE
"815",755,0.023,0,0,FALSE,FALSE
"816",754,0.072,0,8,FALSE,FALSE
"817",750,0.014,0,0,FALSE,FALSE
"818",756,0.053,0,0,FALSE,FALSE
"819",758,0.076,0,27,FALSE,FALSE
"820",752,0.062,0,1,FALSE,FALSE
"821",747,0.016,3,0,FALSE,FALSE
"822",750,0.038,0,0,FALSE,FALSE
"823",760,0.02,0,0,FALSE,FALSE
"824",749,0.061,1,1,FALSE,FALSE
"825",743,0.079,7,27,TRUE,FALSE
"826",755,0.052,0,0,FALSE,FALSE
"827",749,0.058,1,1,FALSE,FALSE
"828",754,0.034,0,0,FALSE,FALSE
"829",742,0.034,8,0,TRUE,FALSE
"830",753,0.035,0,0,FALSE,FALSE
"831",749,0.04,1,0,FALSE,FALSE
"832",746,0.033,4,0,FALSE,FALSE
"833",738,0.054,12,0,TRUE,FALSE
"834",753,0.004,0,0,FALSE,FALSE
"835",743,0.017,7,0,TRUE,FALSE
"836",735,0.033,15,0,TRUE,FALSE
"837",748,0.081,2,27,FALSE,TRUE
"838",743,0.02,7,0,TRUE,FALSE
"839",759,0.053,0,0,FALSE,FALSE
"840",752,0.025,0,0,FALSE,FALSE
"841",750,0.033,0,0,FALSE,FALSE
"842",746,0.025,4,0,FALSE,FALSE
"843",751,0.076,0,27,FALSE,FALSE
"844",747,0.041,3,0,FALSE,FALSE
"845",756,0.028,0,0,FALSE,FALSE
"846",741,0.073,9,8,TRUE,FALSE
"847",753,0.008,0,0,FALSE,FALSE
"848",759,0.068,0,8,FALSE,FALSE
"849",753,0.037,0,0,FALSE,FALSE
"850",746,0.035,4,0,FALSE,FALSE
"851",755,0.014,0,0,FALSE,FALSE
"852",747,0.05,3,0,FALSE,FALSE
"853",748,0.04,2,0,FALSE,FALSE
"854",749,0.083,1,27,FALSE,TRUE
"855",747,0.015,3,0,FALSE,FALSE
"856",738,0.035,12,0,TRUE,FALSE
"857",745,0.009,5,0,FALSE,FALSE
"858",747,0.041,3,0,FALSE,FALSE
"859",754,0.051,0,0,FALSE,FALSE
"860",748,0.074,2,8,FALSE,FALSE
"861",744,0.05,6,0,TRUE,FALSE
"862",753,0.013,0,0,FALSE,FALSE
"863",752,0.021,0,0,FALSE,FALSE
"864",752,0.008,0,0,FALSE,FALSE
"865",757,0.021,0,0,FALSE,FALSE
"866",749,0.037,1,0,FALSE,FALSE
"867",749,0.083,1,27,FALSE,TRUE
"868",743,0.018,7,0,TRUE,FALSE
"869",754,0.033,0,0,FALSE,FALSE
"870",747,0.069,3,8,FALSE,FALSE
"871",750,0.071,0,8,FALSE,FALSE
"872",747,0.027,3,0,FALSE,FALSE
"873",747,0.003,3,0,FALSE,FALSE
"874",755,0.056,0,1,FALSE,FALSE
"875",740,0.068,10,8,TRUE,FALSE
"876",756,0,0,0,FALSE,FALSE
"877",741,0.031,9,0,TRUE,FALSE
"878",749,0.033,1,0,FALSE,FALSE
"879",749,0.03,1,0,FALSE,FALSE
"880",753,0.005,0,0,FALSE,FALSE
"881",747,0.015,3,0,FALSE,FALSE
"882",751,0.047,0,0,FALSE,FALSE
"883",743,0.073,7,8,TRUE,FALSE
"884",746,0.017,4,0,FALSE,FALSE
"885",753,0.046,0,0,FALSE,FALSE
"886",748,0.055,2,0,FALSE,FALSE
"887",758,0.045,0,0,FALSE,FALSE
"888",745,0.044,5,0,FALSE,FALSE
"889",748,0.048,2,0,FALSE,FALSE
"890",750,0.047,0,0,FALSE,FALSE
"891",744,0.048,6,0,TRUE,FALSE
"892",749,0.077,1,27,FALSE,FALSE
"893",744,0.02,6,0,TRUE,FALSE
"894",759,0.017,0,0,FALSE,FALSE
"895",757,0.04,0,0,FALSE,FALSE
"896",746,0.011,4,0,FALSE,FALSE
"897",744,0.083,6,27,TRUE,TRUE
"898",751,0.047,0,0,FALSE,FALSE
"899",746,0.041,4,0,FALSE,FALSE
"900",746,0.08,4,27,FALSE,FALSE
"901",750,0.028,0,0,FALSE,FALSE
"902",751,0.071,0,8,FALSE,FALSE
"903",749,0.005,1,0,FALSE,FALSE
"904",757,0.063,0,1,FALSE,FALSE
"905",751,0.037,0,0,FALSE,FALSE
"906",751,0.034,0,0,FALSE,FALSE
"907",746,0.023,4,0,FALSE,FALSE
"908",750,0.032,0,0,FALSE,FALSE
"909",749,0.069,1,8,FALSE,FALSE
"910",740,0.024,10,0,TRUE,FALSE
"911",745,0.023,5,0,FALSE,FALSE
"912",744,0.045,6,0,TRUE,FALSE
"913",750,0.061,0,1,FALSE,FALSE
"914",752,0.013,0,0,FALSE,FALSE
"915",753,0.029,0,0,FALSE,FALSE
"916",749,0.018,1,0,FALSE,FALSE
"917",753,0.07,0,8,FALSE,FALSE
"918",746,0.033,4,0,FALSE,FALSE
"919",744,0.077,6,27,TRUE,FALSE
"920",761,0.075,0,8,FALSE,FALSE
"921",770,0.016,0,0,FALSE,FALSE
"922",750,0.045,0,0,FALSE,FALSE
"923",743,0.038,7,0,TRUE,FALSE
"924",751,0.01,0,0,FALSE,FALSE
"925",750,0.019,0,0,FALSE,FALSE
"926",744,0.045,6,0,TRUE,FALSE
"927",746,0.001,4,0,FALSE,FALSE
"928",748,0.069,2,8,FALSE,FALSE
"929",740,0.038,10,0,TRUE,FALSE
"930",753,0.022,0,0,FALSE,FALSE
"931",749,0.08,1,27,FALSE,FALSE
"932",736,0.014,14,0,TRUE,FALSE
"933",752,0.074,0,8,FALSE,FALSE
"934",745,0.069,5,8,TRUE,FALSE
"935",749,0.029,1,0,FALSE,FALSE
"936",749,0.042,1,0,FALSE,FALSE
"937",748,0.026,2,0,FALSE,FALSE
"938",749,0.032,1,0,FALSE,FALSE
"939",755,0.03,0,0,FALSE,FALSE
"940",742,0.027,8,0,TRUE,FALSE
"941",745,0.048,5,0,TRUE,FALSE
"942",755,0.048,0,0,FALSE,FALSE
"943",750,0.022,0,0,FALSE,FALSE
"944",753,0.002,0,0,FALSE,FALSE
"945",747,0.017,3,0,FALSE,FALSE
"946",734,0.081,16,27,TRUE,TRUE
"947",740,0.001,10,0,TRUE,FALSE
"948",749,0.07,1,8,FALSE,FALSE
"949",753,0.041,0,0,FALSE,FALSE
"950",743,0.077,7,27,TRUE,FALSE
"951",748,0.006,2,0,FALSE,FALSE
"952",749,0.041,1,0,FALSE,FALSE
"953",760,0.072,0,8,FALSE,FALSE
"954",751,0.053,0,0,FALSE,FALSE
"955",758,0.063,0,1,FALSE,FALSE
"956",742,0.078,8,27,TRUE,FALSE
"957",754,0.006,0,0,FALSE,FALSE
"958",747,0.066,3,8,FALSE,FALSE
"959",751,0.075,0,8,FALSE,FALSE
"960",748,0.047,2,0,FALSE,FALSE
"961",754,0.039,0,0,FALSE,FALSE
"962",751,0.018,0,0,FALSE,FALSE
"963",759,0,0,0,FALSE,FALSE
"964",743,0.06,7,1,TRUE,FALSE
"965",759,0.05,0,0,FALSE,FALSE
"966",755,0.079,0,27,FALSE,FALSE
"967",749,0.016,1,0,FALSE,FALSE
"968",754,0.033,0,0,FALSE,FALSE
"969",743,0.041,7,0,TRUE,FALSE
"970",752,0.081,0,27,FALSE,TRUE
"971",749,0.011,1,0,FALSE,FALSE
"972",746,0.029,4,0,FALSE,FALSE
"973",746,0.077,4,27,FALSE,FALSE
"974",746,0.046,4,0,FALSE,FALSE
"975",748,0.049,2,0,FALSE,FALSE
"976",754,0.022,0,0,FALSE,FALSE
"977",743,0.034,7,0,TRUE,FALSE
"978",755,0.011,0,0,FALSE,FALSE
"979",749,0.021,1,0,FALSE,FALSE
"980",745,0.022,5,0,TRUE,FALSE
"981",748,0.065,2,8,FALSE,FALSE
"982",752,0.069,0,8,FALSE,FALSE
"983",760,0.035,0,0,FALSE,FALSE
"984",757,0.035,0,0,FALSE,FALSE
"985",746,0.014,4,0,FALSE,FALSE
"986",753,0.067,0,8,FALSE,FALSE
"987",748,0.042,2,0,FALSE,FALSE
"988",745,0.002,5,0,TRUE,FALSE
"989",760,0.066,0,8,FALSE,FALSE
"990",747,0.038,3,0,FALSE,FALSE
"991",740,0.075,10,27,TRUE,FALSE
"992",757,0.07,0,8,FALSE,FALSE
"993",753,0.027,0,0,FALSE,FALSE
"994",759,0.045,0,0,FALSE,FALSE
"995",745,0.074,5,8,TRUE,FALSE
"996",741,0.019,9,0,TRUE,FALSE
"997",748,0.025,2,0,FALSE,FALSE
"998",755,0.048,0,0,FALSE,FALSE
"999",749,0.032,1,0,FALSE,FALSE
"1000",753,0.049,0,0,FALSE,FALSE
"1001",763,0.051,0,0,FALSE,FALSE
"1002",740,0.075,10,8,TRUE,FALSE
"1003",749,0.012,1,0,FALSE,FALSE
"1004",754,0.062,0,1,FALSE,FALSE
"1005",758,0.055,0,0,FALSE,FALSE
"1006",750,0.081,0,27,FALSE,TRUE
"1007",742,0.014,8,0,TRUE,FALSE
"1008",748,0.069,2,8,FALSE,FALSE
"1009",746,0.028,4,0,FALSE,FALSE
"1010",752,0.048,0,0,FALSE,FALSE
"1011",744,0.005,6,0,TRUE,FALSE
"1012",745,0.066,5,8,FALSE,FALSE
"1013",743,0.079,7,27,TRUE,FALSE
"1014",742,0.058,8,1,TRUE,FALSE
"1015",745,0.02,5,0,TRUE,FALSE
"1016",742,0.034,8,0,TRUE,FALSE
"1017",768,0.008,0,0,FALSE,FALSE
"1018",746,0.063,4,1,FALSE,FALSE
"1019",745,0.043,5,0,TRUE,FALSE
"1020",746,0.018,4,0,FALSE,FALSE
"1021",757,0.064,0,1,FALSE,FALSE
"1022",745,0.038,5,0,TRUE,FALSE
"1023",746,0.057,4,1,FALSE,FALSE
"1024",743,0.052,7,0,TRUE,FALSE
"1025",755,0.047,0,0,FALSE,FALSE
"1026",758,0.066,0,8,FALSE,FALSE
"1027",735,0.034,15,0,TRUE,FALSE
"1028",737,0.058,13,1,TRUE,FALSE
"1029",760,0.041,0,0,FALSE,FALSE
"1030",735,0.052,15,0,TRUE,FALSE
"1031",762,0.01,0,0,FALSE,FALSE
"1032",741,0.049,9,0,TRUE,FALSE
"1033",740,0.029,10,0,TRUE,FALSE
"1034",748,0.033,2,0,FALSE,FALSE
"1035",740,0.011,10,0,TRUE,FALSE
"1036",769,0.069,0,8,FALSE,FALSE
"1037",750,0.075,0,27,FALSE,FALSE
"1038",751,0.045,0,0,FALSE,FALSE
"1039",747,0.078,3,27,FALSE,FALSE
"1040",751,0.048,0,0,FALSE,FALSE
"1041",741,0.009,9,0,TRUE,FALSE
"1042",757,0.079,0,27,FALSE,FALSE
"1043",749,0.077,1,27,FALSE,FALSE
"1044",752,0.056,0,1,FALSE,FALSE
"1045",753,0.007,0,0,FALSE,FALSE
"1046",760,0.068,0,8,FALSE,FALSE
"1047",747,0.032,3,0,FALSE,FALSE
"1048",750,0.03,0,0,FALSE,FALSE
"1049",743,0.013,7,0,TRUE,FALSE
"1050",740,0.005,10,0,TRUE,FALSE
"1051",746,0.027,4,0,FALSE,FALSE
"1052",744,0.081,6,27,TRUE,TRUE
"1053",751,0.002,0,0,FALSE,FALSE
"1054",746,0.013,4,0,FALSE,FALSE
"1055",755,0.035,0,0,FALSE,FALSE
"1056",742,0.041,8,0,TRUE,FALSE
"1057",756,0.054,0,0,FALSE,FALSE
"1058",747,0.066,3,8,FALSE,FALSE
"1059",755,0.008,0,0,FALSE,FALSE
"1060",752,0.04,0,0,FALSE,FALSE
"1061",749,0.078,1,27,FALSE,FALSE
"1062",756,0.068,0,8,FALSE,FALSE
"1063",752,0.038,0,0,FALSE,FALSE
"1064",737,0.045,13,0,TRUE,FALSE
"1065",747,0.037,3,0,FALSE,FALSE
"1066",757,0.038,0,0,FALSE,FALSE
"1067",752,0.034,0,0,FALSE,FALSE
"1068",755,0.072,0,8,FALSE,FALSE
"1069",744,0.04,6,0,TRUE,FALSE
"1070",747,0.068,3,8,FALSE,FALSE
"1071",754,0.082,0,27,FALSE,TRUE
"1072",742,0.006,8,0,TRUE,FALSE
"1073",746,0.024,4,0,FALSE,FALSE
"1074",757,0.037,0,0,FALSE,FALSE
"1075",754,0.082,0,27,FALSE,TRUE
"1076",742,0.033,8,0,TRUE,FALSE
"1077",746,0.057,4,1,FALSE,FALSE
"1078",744,0.004,6,0,TRUE,FALSE
"1079",758,0.065,0,8,FALSE,FALSE
"1080",754,0.073,0,8,FALSE,FALSE
"1081",741,0.013,9,0,TRUE,FALSE
"1082",753,0.037,0,0,FALSE,FALSE
"1083",748,0.066,2,8,FALSE,FALSE
"1084",742,0.058,8,1,TRUE,FALSE
"1085",747,0.006,3,0,FALSE,FALSE
"1086",753,0.068,0,8,FALSE,FALSE
"1087",759,0.062,0,1,FALSE,FALSE
"1088",752,0.005,0,0,FALSE,FALSE
"1089",749,0.044,1,0,FALSE,FALSE
"1090",757,0.019,0,0,FALSE,FALSE
"1091",750,0.034,0,0,FALSE,FALSE
"1092",743,0.04,7,0,TRUE,FALSE
"1093",757,0.02,0,0,FALSE,FALSE
"1094",757,0.038,0,0,FALSE,FALSE
"1095",748,0.002,2,0,FALSE,FALSE
"1096",746,0.029,4,0,FALSE,FALSE
"1097",750,0.058,0,1,FALSE,FALSE
"1098",746,0.05,4,0,FALSE,FALSE
"1099",754,0.008,0,0,FALSE,FALSE
"1100",754,0.059,0,1,FALSE,FALSE
"1101",761,0.008,0,0,FALSE,FALSE
"1102",749,0.063,1,1,FALSE,FALSE
"1103",755,0.017,0,0,FALSE,FALSE
"1104",750,0.079,0,27,FALSE,FALSE
"1105",766,0.082,0,27,FALSE,TRUE
"1106",750,0.058,0,1,FALSE,FALSE
"1107",742,0.057,8,1,TRUE,FALSE
"1108",751,0.006,0,0,FALSE,FALSE
"1109",758,0.05,0,0,FALSE,FALSE
"1110",760,0.034,0,0,FALSE,FALSE
"1111",741,0.037,9,0,TRUE,FALSE
"1112",749,0.011,1,0,FALSE,FALSE
"1113",751,0.08,0,27,FALSE,FALSE
"1114",741,0.007,9,0,TRUE,FALSE
"1115",751,0.054,0,0,FALSE,FALSE
"1116",749,0.05,1,0,FALSE,FALSE
"1117",748,0.021,2,0,FALSE,FALSE
"1118",758,0.003,0,0,FALSE,FALSE
"1119",755,0.016,0,0,FALSE,FALSE
"1120",747,0.08,3,27,FALSE,FALSE
"1121",755,0.025,0,0,FALSE,FALSE
"1122",740,0.059,10,1,TRUE,FALSE
"1123",744,0.025,6,0,TRUE,FALSE
"1124",743,0.03,7,0,TRUE,FALSE
"1125",760,0.075,0,27,FALSE,FALSE
"1126",747,0.006,3,0,FALSE,FALSE
"1127",745,0.049,5,0,FALSE,FALSE
"1128",745,0.035,5,0,FALSE,FALSE
"1129",746,0.034,4,0,FALSE,FALSE
"1130",755,0.073,0,8,FALSE,FALSE
"1131",734,0.001,16,0,TRUE,FALSE
"1132",754,0.049,0,0,FALSE,FALSE
"1133",742,0.002,8,0,TRUE,FALSE
"1134",745,0.017,5,0,FALSE,FALSE
"1135",749,0.011,1,0,FALSE,FALSE
"1136",749,0.019,1,0,FALSE,FALSE
"1137",743,0.069,7,8,TRUE,FALSE
"1138",750,0.035,0,0,FALSE,FALSE
"1139",747,0.01,3,0,FALSE,FALSE
"1140",752,0.077,0,27,FALSE,FALSE
"1141",745,0.003,5,0,TRUE,FALSE
"1142",748,0.001,2,0,FALSE,FALSE
"1143",751,0.053,0,0,FALSE,FALSE
"1144",748,0.026,2,0,FALSE,FALSE
"1145",747,0.08,3,27,FALSE,FALSE
"1146",749,0.055,1,1,FALSE,FALSE
"1147",744,0.047,6,0,TRUE,FALSE
"1148",748,0.07,2,8,FALSE,FALSE
"1149",748,0.016,2,0,FALSE,FALSE
"1150",743,0.016,7,0,TRUE,FALSE
"1151",752,0.042,0,0,FALSE,FALSE
"1152",755,0.076,0,27,FALSE,FALSE
"1153",755,0.007,0,0,FALSE,FALSE
"1154",749,0.062,1,1,FALSE,FALSE
"1155",748,0.015,2,0,FALSE,FALSE
"1156",750,0.017,0,0,FALSE,FALSE
"1157",746,0.056,4,1,FALSE,FALSE
"1158",751,0.027,0,0,FALSE,FALSE
"1159",745,0.074,5,8,FALSE,FALSE
"1160",745,0.046,5,0,FALSE,FALSE
"1161",749,0.027,1,0,FALSE,FALSE
"1162",745,0.046,5,0,FALSE,FALSE
"1163",751,0.081,0,27,FALSE,TRUE
"1164",734,0.017,16,0,TRUE,FALSE
"1165",749,0.008,1,0,FALSE,FALSE
"1166",741,0.073,9,8,TRUE,FALSE
"1167",753,0.015,0,0,FALSE,FALSE
"1168",748,0.029,2,0,FALSE,FALSE
"1169",743,0.015,7,0,TRUE,FALSE
"1170",745,0.061,5,1,TRUE,FALSE
"1171",742,0.009,8,0,TRUE,FALSE
"1172",745,0.038,5,0,TRUE,FALSE
"1173",746,0.078,4,27,FALSE,FALSE
"1174",743,0.075,7,27,TRUE,FALSE
"1175",744,0.021,6,0,TRUE,FALSE
"1176",743,0.06,7,1,TRUE,FALSE
"1177",752,0.071,0,8,FALSE,FALSE
"1178",748,0.068,2,8,FALSE,FALSE
"1179",751,0.004,0,0,FALSE,FALSE
"1180",753,0.005,0,0,FALSE,FALSE
"1181",758,0.064,0,1,FALSE,FALSE
"1182",751,0.049,0,0,FALSE,FALSE
"1183",754,0.047,0,0,FALSE,FALSE
"1184",753,0.072,0,8,FALSE,FALSE
"1185",759,0.08,0,27,FALSE,TRUE
"1186",750,0.051,0,0,FALSE,FALSE
"1187",757,0.01,0,0,FALSE,FALSE
"1188",745,0.055,5,1,FALSE,FALSE
"1189",751,0.015,0,0,FALSE,FALSE
"1190",749,0.031,1,0,FALSE,FALSE
"1191",746,0.023,4,0,FALSE,FALSE
"1192",741,0.009,9,0,TRUE,FALSE
"1193",744,0.039,6,0,TRUE,FALSE
"1194",742,0.043,8,0,TRUE,FALSE
"1195",743,0.031,7,0,TRUE,FALSE
"1196",740,0.077,10,27,TRUE,FALSE
"1197",745,0.037,5,0,TRUE,FALSE
"1198",749,0.032,1,0,FALSE,FALSE
"1199",754,0.046,0,0,FALSE,FALSE
"1200",743,0.053,7,0,TRUE,FALSE
"1201",753,0.048,0,0,FALSE,FALSE
"1202",753,0.041,0,0,FALSE,FALSE
"1203",750,0.05,0,0,FALSE,FALSE
"1204",748,0.012,2,0,FALSE,FALSE
